name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M012_LCL_200306,40.0223,1.02913,37.0592,44.1902,41.0514,38.9931,25154.7,20877.6,2634.11,155287,46032.3,4277.15,2589.92
M012_LCL_200307,24.2803,0.987109,21.5868,26.9655,25.2674,23.2932,19649,15927.6,2110.11,107857,35576.6,3721.37,2083.14
M012_LCL_200310,14.0176,1.00146,11.0883,16.9835,15.019,13.0161,19115.8,15546.5,2139.47,105393,34662.3,3569.21,2122.49
M012_LCL_200312,22.8131,1.01207,20.1451,25.4687,23.8252,21.801,19050.2,15571.3,2042.65,104053,34621.4,3478.89,2017.18
M012_LCL_200403,43.3136,0.994447,40.431,45.8463,44.308,42.3191,19951.1,15637.3,2271.31,105301,35588.4,4313.8,2225.47
M012_LCL_200405,83.1305,0.998085,80.6526,85.6721,84.1286,82.1324,39654.1,33480.3,3664.16,240443,73134.5,6173.83,3578.48
M012_LCL_200406,71.994,0.973007,69.252,74.8948,72.967,71.021,20880.5,16810.5,2258.07,112886,37690.9,4069.99,2183.18
M012_LCL_200408,18.9705,1.03224,16.498,21.8202,20.0027,17.9382,19376.4,15763.2,2064.65,104451,35139.6,3613.21,2042.83
M012_LCL_200411,23.0652,1.0266,20.5062,25.9262,24.0918,22.0386,20518.8,16904.4,2138.82,109464,37423.2,3614.45,2112.89
M012_LCL_200505,60.9528,1.02682,58.0533,63.8555,61.9797,59.926,36157,30909.8,3314.28,221926,67066.7,5247.24,3250.43
M012_LCL_200506,62.9554,1.00847,60.0746,65.3416,63.9639,61.9469,25160.9,20457.8,2465.35,142938,45618.7,4703.08,2400.01
M012_LCL_200508,32.3026,1.04164,28.614,35.2435,33.3442,31.2609,20413,16759.9,2235.62,113372,37172.9,3653.12,2200.37
M012_LCL_200512,33.8876,1.00471,30.2987,36.6652,34.8923,32.8829,19850,16331.4,2137.66,105161,36181.4,3518.58,2101
M012_LCL_200604,64.133,0.992816,61.6879,67.382,65.1259,63.1402,20576,16366.2,2301.78,110655,36942.3,4209.82,2234.39
M012_LCL_200605,99.994,0.927051,97.2798,102.684,100.921,99.067,36786.7,32461.4,3178.05,196719,69248.2,4325.3,3075.36
M012_LCL_200609,31.9753,0.970499,29.2114,35.1683,32.9458,31.0048,23603.1,17983.8,2649.86,119356,41586.9,5619.36,2614.69
M012_LCL_200610,44.588,1.08099,41.5024,47.9604,45.669,43.507,31576.2,23416.3,3439.93,153253,54992.5,8159.95,3391.97
M012_LCL_200704,51.0582,1.09199,48.6171,54.0039,52.1502,49.9663,19591.6,15729.5,2140.91,102269,35321.2,3862.12,2086.91
M012_LCL_200705,111.899,0.920185,109.374,114.624,112.819,110.978,60020.8,52024.5,6524.2,401576,112045,7996.34,6409.57
M012_LCL_200707,33.2586,1.06074,29.784,36.3731,34.3193,32.1978,21865.6,17540.4,2363.41,116236,39406,4325.26,2327.04
M012_LCL_200711,30.3167,1.04801,27.592,33.5481,31.3647,29.2687,23707.2,19616.4,2424.67,119671,43323.7,4090.8,2391.12
M012_LCL_200805,69.042,0.9375,66.3495,71.7116,69.9795,68.1045,34417.6,29093.9,3430.99,199856,63511.5,5323.79,3359.27
M012_LCL_200806,162.04,0.961231,159.141,164.735,163.001,161.079,27481.6,21825.1,3029.53,148629,49306.7,5656.45,2864.8
M012_LCL_200808,27.3746,0.999372,24.8067,30.1933,28.374,26.3752,22570.5,17964.2,2524.61,113408,40534.7,4606.37,2494.41
M012_LCL_200812,27.3298,0.957895,24.3642,30.5684,28.2877,26.3719,24171.6,24679.7,2413.44,222511,48851.3,-508.112,2382.87
M012_LCL_200904,116.973,0.980453,113.803,119.462,117.954,115.993,21579.2,17148.5,2363.69,106783,38727.7,4430.76,2244.23
M012_LCL_200907,34.1008,1.1079,31.0256,36.8562,35.2087,32.9929,24067.6,19605.6,2678.27,124436,43673.2,4462,2641.41
M012_LCL_200909,17.9742,1.08433,14.9791,21.1431,19.0585,16.8898,26539.5,34886.1,2623.88,375918,61425.6,-8346.59,2602.73
M012_LCL_200911,22.4018,0.999551,19.1332,24.8966,23.4013,21.4022,25078.9,19677.2,2535.67,120583,44756.1,5401.64,2510.77
M012_LCL_201005,62.0902,0.998058,59.425,65.1133,63.0882,61.0921,30726.8,24800.4,3251.7,166847,55527.1,5926.39,3186.59
M012_LCL_201006,120.949,0.981655,118.099,123.716,121.93,119.967,35549.8,29210.1,3503.26,197982,64759.9,6339.68,3379.54
M012_LCL_201008,32.1527,1.02682,29.1315,34.8892,33.1795,31.1259,23882.3,19213.4,2632.79,134487,43095.7,4668.94,2597.9
M012_LCL_201011,28.3256,0.97858,25.3489,30.8997,29.3042,27.347,23186.2,18352.8,2533.39,124461,41539,4833.44,2502.49
M012_LCL_201104,66.0234,0.934395,63.2944,68.8903,66.9578,65.089,22414.6,17385.1,2472.86,113062,39799.6,5029.5,2403.97
M012_LCL_201106,203.009,1.06943,199.944,206.438,204.078,201.94,53707.7,47503,5225.35,336990,101211,6204.66,5018.92
M012_LCL_201108,24.7825,0.956274,22.5803,27.2193,25.7388,23.8263,25139.8,20203.6,3063.47,128773,45343.4,4936.24,3036.25
M012_LCL_201111,27.4125,1.06071,24.8958,30.4134,28.4732,26.3517,24230.6,19087.4,2627.04,121269,43318.1,5143.19,2596.63
M012_LHCO3_199203,183.834,0.940438,181.248,186.321,184.775,182.894,6198.08,5407.95,489.669,30533.4,11606,790.132,303.348
M012_LHCO3_199209,634.935,1.01204,632.24,638.09,635.947,633.923,7882.63,6598.8,684.906,31552,14481.4,1283.83,46.8161
M012_LHCO3_199210,290.978,1.0298,287.996,293.653,292.008,289.948,7421.97,5979.32,574.039,28085.2,13401.3,1442.65,280.386
M012_LHCO3_199304,181.984,0.999128,179.296,184.797,182.983,180.985,9394.15,7382.5,887.513,35832.5,16776.6,2011.65,702.715
M012_LHCO3_199310,278.086,1.01347,275.191,281.249,279.099,277.072,10028.7,7568.6,950.741,37449.6,17597.3,2460.14,669.492
M012_LHCO3_199311,236.964,0.974839,234.409,239.208,237.938,235.989,10090.4,7708.98,970.871,38134.1,17799.4,2381.47,731.663
M012_LHCO3_199405,1951.12,0.952299,1948.79,1954.59,1952.07,1950.17,20972,15524.4,2195.72,86628.2,36496.4,5447.59,241.139
M012_LHCO3_199407,1285.98,1.01531,1282.71,1289.34,1287,1284.97,14632.8,11015,1543.41,56379.1,25647.8,3617.78,254.064
M012_LHCO3_199410,1011.09,1.07818,1007.99,1014.5,1012.17,1010.01,15020.4,11206.6,1628.46,59157.4,26227.1,3813.79,613.962
M012_LHCO3_199411,294.95,1.02623,292.08,297.5,295.976,293.924,14903.7,11127.1,1610.07,59464.8,26030.8,3776.63,1312.56
M012_LHCO3_199501,133.054,1.01334,129.619,135.218,134.067,132.04,15352,11409.6,1612.07,61351.4,26761.6,3942.42,1476.85
M012_LHCO3_199504,350.998,0.92982,347.774,353.524,351.928,350.068,15808.2,11606.6,1702.1,60120.6,27414.8,4201.6,1348.58
M012_LHCO3_199509,1348.02,1.02845,1344.97,1350.7,1349.05,1346.99,16069.8,11641,1727.79,65246.8,27710.8,4428.77,377.089
M012_LHCO3_199510,345.978,0.984049,343.305,348.479,346.962,344.994,16101.8,11656.5,1736.41,64305.7,27758.3,4445.23,1387.93
M012_LHCO3_199511,142.992,0.976968,139.598,145.646,143.969,142.015,16415.2,11830.7,1710.64,65611.2,28246,4584.54,1564.99
M012_LHCO3_199601,109.106,0.942769,106.32,112.36,110.048,108.163,17584.8,13036.5,1993.28,94147.6,30621.2,4548.29,1880.92
M012_LHCO3_199604,445.049,0.976917,442.312,447.87,446.026,444.072,18666.8,14015.3,2011.99,103176,32682.1,4651.48,1564.12
M012_LHCO3_199608,368.037,0.954005,365.128,370.55,368.991,367.083,19559.7,14796.7,2189.72,117641,34356.4,4763.09,1819.17
M012_LHCO3_199609,575.923,0.954896,572.794,579.086,576.878,574.968,19684.3,14896.7,2208.36,117795,34581.1,4787.6,1629.28
M012_LHCO3_199610,1190.05,1.06853,1187.13,1192.64,1191.11,1188.98,31402.2,24362.6,3305.36,200887,55764.8,7039.65,2112.72
M012_LHCO3_199611,198.929,0.946977,195.748,201.522,199.876,197.982,20521.3,15511,2291.42,123431,36032.4,5010.32,2089.9
M012_LHCO3_199701,99.9063,0.977714,96.9224,103.248,100.884,98.9285,24225.2,17736.4,2770.83,132747,41961.6,6488.81,2667.58
M012_LHCO3_199702,108.017,1.01902,104.958,111.217,109.036,106.998,24196.6,17753.7,2761.06,133215,41950.3,6442.93,2649.84
M012_LHCO3_199703,243.966,0.972719,241.624,247.326,244.939,242.993,22960.6,16950.4,2643.84,131048,39911.1,6010.18,2396.51
M012_LHCO3_199704,583.913,0.998602,580.856,587.489,584.911,582.914,21731.5,16269.9,2406.68,127625,38001.4,5461.56,1819.19
M012_LHCO3_199705,2793.97,1.00089,2791.56,2796.48,2794.97,2792.97,53413.1,46632.4,4214.03,411245,100045,6780.69,1417.55
M012_LHCO3_199708,2698.97,1.14514,2695.76,2702.3,2700.11,2697.82,24313.2,19033.4,2711.73,160845,43346.6,5279.75,9.427
M012_LHCO3_199709,2475.99,0.959373,2473.78,2479.11,2476.95,2475.03,25265,19933,2841.91,162883,45198.1,5332.03,362.8
M012_LHCO3_199710,908.98,1.039,906.328,912.094,910.019,907.941,31351.7,24673.2,3183.3,197464,56024.9,6678.45,2271.21
M012_LHCO3_199711,227.059,0.93681,224.205,229.261,227.996,226.123,25100.9,19907.2,2798.74,160780,45008.1,5193.78,2569.48
M012_LHCO3_199712,130.949,0.966009,128.465,133.721,131.915,129.983,24860.4,19712.6,2785.2,159149,44573,5147.79,2651.48
M012_LHCO3_199802,90.0221,0.966262,86.6615,93.3014,90.9883,89.0558,25533.7,20036.2,2918.66,160722,45569.9,5497.56,2825.36
M012_LHCO3_199803,109.031,0.968909,106.622,111.942,110,108.062,26076.3,20263.3,3000.96,161239,46339.6,5813.07,2889.02
M012_LHCO3_199804,410.11,1.01841,407.27,413.482,411.128,409.091,26126.7,20287.9,3009.39,161136,46414.6,5838.73,2595.9
M012_LHCO3_199805,2580.95,1.01431,2577.65,2583.83,2581.96,2579.93,41437.6,34586,3700.07,296360,76023.6,6851.64,1116.24
M012_LHCO3_199806,3166.02,0.964457,3163.28,3169.12,3166.99,3165.06,44531.7,41185.3,3743.56,379220,85717,3346.34,574.441
M012_LHCO3_199807,2134.99,0.916879,2132.17,2137.01,2135.91,2134.07,26487.8,21334.3,2873.63,176827,47822,5153.47,736.621
M012_LHCO3_199808,484.015,1.02179,481.286,486.807,485.037,482.993,26269.9,21083.1,2850.62,172767,47353,5186.84,2363.82
M012_LHCO3_199809,238.949,1.04995,236.133,241.871,239.999,237.899,26082,20958.7,2840.09,172874,47040.8,5123.32,2598.22
M012_LHCO3_199810,259.057,0.961885,256.712,261.561,260.019,258.095,26095.3,20999.6,2841.85,171907,47094.9,5095.61,2580.29
M012_LHCO3_199811,201.987,1.01986,199.113,205.409,203.007,200.968,25770.5,20759.2,2809.13,170027,46529.7,5011.23,2603.72
M012_LHCO3_199902,83.3872,0.928967,80.5916,85.998,84.3161,82.4582,28901.5,22317.4,3349.93,175853,51218.9,6584.17,3263.93
M012_LHCO3_199904,239.021,0.996818,235.623,241.736,240.018,238.024,25668.3,20590.4,2835.49,167250,46258.7,5077.88,2593.76
M012_LHCO3_199906,2219.94,0.968792,2217,2222.51,2220.91,2218.98,90371,84634,6963.03,761759,175005,5737.05,4740.52
M012_LHCO3_199908,2174.01,0.963944,2171.23,2176.93,2174.98,2173.05,33246.1,27560.3,3470.25,221159,60806.4,5685.78,1293.31
M012_LHCO3_199910,264.962,0.967566,262.397,268.007,265.93,263.995,31632.4,26224.5,3483.34,210353,57857,5407.91,3215.33
M012_LHCO3_199911,94.0801,0.951354,91.1818,96.8388,95.0315,93.1287,31364.3,26176.4,3589.3,208907,57540.7,5187.98,3492.46
M012_LHCO3_200004,423.062,1.06483,420.154,426.179,424.127,421.997,33421.4,27410.3,3838.12,211420,60831.7,6011.11,3411.94
M012_LHCO3_200005,4357,1.04137,4353.82,4360.33,4358.05,4355.96,71352.3,66158.8,5444.08,565363,137511,5193.52,1083.75
M012_LHCO3_200006,829.047,0.981057,826.894,831.943,830.028,828.066,35411.9,30050.2,3924.4,244089,65462.1,5361.69,3092.45
M012_LHCO3_200007,447.984,1.01167,445.25,450.994,448.996,446.972,34084.7,29110.3,3742.9,236024,63195,4974.43,3291.91
M012_LHCO3_200008,265.097,0.971775,262.279,267.855,266.069,264.125,34112.5,29138.7,3746.69,233609,63251.2,4973.84,3478.84
M012_LHCO3_200009,279.879,0.954323,277.345,282.198,280.834,278.925,34685.2,29482.5,3759.97,239186,64167.6,5202.68,3477.78
M012_LHCO3_200011,157.994,0.998961,154.936,160.588,158.993,156.995,34010.7,29176,3694.13,234346,63186.6,4834.67,3533.54
M012_LHCO3_200012,90.0446,1.04478,86.9315,93.2193,91.0894,88.9998,34075.8,29176.3,3692.08,233682,63252.2,4899.49,3598.86
M012_LHCO3_200103,82.1965,1.01746,79.4282,85.1369,83.214,81.1791,37839.2,30872,4365.04,241187,68711.2,6967.18,4279.9
M012_LHCO3_200104,858.984,0.992512,855.769,862.234,859.977,857.992,35828.1,29843,3978.68,235666,65671.1,5985.03,3116.44
M012_LHCO3_200105,2645.92,1.0641,2642.95,2648.35,2646.99,2644.86,73616.6,69495.2,5726.27,602453,143112,4121.39,3077.92
M012_LHCO3_200106,2178.04,1.04014,2175.3,2180.68,2179.08,2177,55799.2,51616.9,4763.63,431243,107416,4182.32,2582.95
M012_LHCO3_200108,754.011,1.0357,751.203,757.58,755.047,752.975,41285.6,36433.8,3949.03,293138,77719.4,4851.74,3191.45
M012_LHCO3_200109,226.96,0.939673,224.161,229.451,227.9,226.02,41117.9,36053.1,4150.5,284979,77171,5064.74,3921.05
M012_LHCO3_200111,85.9293,0.99795,83.1012,88.3204,86.9272,84.9313,40067.3,35365.7,3869.1,281575,75433,4701.51,3780.78
M012_LHCO3_200112,61.7614,0.998565,58.8437,64.849,62.7599,60.7628,40245,35511.3,3895.73,281047,75756.3,4733.73,3830.88
M012_LHCO3_200203,96.9207,0.944614,93.1672,99.4698,97.8653,95.9761,41231.6,35465.6,4162.53,278383,76697.3,5765.99,4063.06
M012_LHCO3_200204,299.094,0.909267,296.424,302.54,300.003,298.184,39273.2,34502.2,3867.43,273110,73775.5,4770.99,3564.89
M012_LHCO3_200205,793.934,0.966352,791.183,796.39,794.9,792.967,55955,50065.7,4577.8,408747,106021,5889.36,3781.41
M012_LHCO3_200207,194.948,1.011,192.366,197.533,195.959,193.937,39464.5,34450,3812.65,272850,73914.4,5014.48,3615.12
M012_LHCO3_200212,104.158,1.04726,100.613,107.367,105.205,103.111,38004,33519.1,3724.62,265059,71523.1,4484.93,3617.25
M012_LHCO3_200301,70.0429,0.944882,67.4536,72.4261,70.9878,69.098,38058.1,33240.8,3752.83,260428,71298.9,4817.31,3680.4
M012_LHCO3_200304,116.054,1.02528,113.469,119.225,117.079,115.029,38218.3,32893.4,3875.21,256368,71111.6,5324.88,3755.99
M012_LHCO3_200305,2619.94,0.99284,2617.06,2623.18,2620.94,2618.95,78667.9,74963.8,5649.84,658949,153632,3704.09,3026.66
M012_LHCO3_200306,1234.07,0.883582,1231.14,1236.6,1234.95,1233.19,53004.3,48268.8,4586.88,416156,101273,4735.53,3350.28
M012_LHCO3_200307,557.089,0.966644,554.248,559.792,558.056,556.122,40902.6,36241.5,3816.29,291466,77144.1,4661.01,3256.5
M012_LHCO3_200310,88.0223,1.02147,84.5376,90.8601,89.0437,87.0008,39746.2,35262.1,3760.2,283167,75008.3,4484.07,3669.34
M012_LHCO3_200312,99.9587,1.02275,94.8396,102.409,100.981,98.9359,39589.1,35255.8,3792.24,277693,74844.9,4333.23,3689.83
M012_LHCO3_200403,93.9624,1.01663,90.7327,96.7532,94.979,92.9458,41222.7,35176.2,4231.42,276282,76398.9,6046.54,4134.67
M012_LHCO3_200405,1867.97,0.926272,1865.23,1870.42,1868.89,1867.04,86002.1,80214.7,6155.25,650720,166217,5787.41,4284.83
M012_LHCO3_200406,3172.9,0.975288,3169.95,3175.18,3173.88,3171.93,43777.2,38705.5,4129.83,306562,82482.8,5071.66,954.643
M012_LHCO3_200408,396.077,0.959046,393.566,398.986,397.036,395.118,40549.1,36101.9,3748.14,283243,76651,4447.19,3349.15
M012_LHCO3_200411,185.083,0.93743,182.64,187.456,186.021,184.146,42948.7,38742.5,3919,309704,81691.2,4206.23,3731.55
M012_LHCO3_200505,773.047,1.05326,769.668,775.725,774.101,771.994,77969.7,74140.1,5674.69,635022,152110,3829.66,4898.96
M012_LHCO3_200506,3289.88,1.01691,3287.35,3292.7,3290.89,3288.86,53373.6,48013.5,4539.56,390966,101387,5360.1,1246.86
M012_LHCO3_200508,1081.95,0.998035,1079.12,1084.81,1082.95,1080.95,42750.4,38266.8,4082.72,299940,81017.2,4483.63,2997.91
M012_LHCO3_200512,137.031,1.0068,133.79,139.685,138.038,136.024,41527.4,37189.5,3853.9,289620,78716.9,4337.89,3714.21
M012_LHCO3_200604,442.031,0.985272,439.184,444.688,443.016,441.045,42893,37592.2,4169.46,295855,80485.2,5300.84,3724.77
M012_LHCO3_200605,3466.03,1.02538,3462.26,3469.37,3467.05,3465,78748.1,72758.2,4943.97,497465,151506,5989.86,1474.6
M012_LHCO3_200609,641.994,0.936369,639.683,645.186,642.93,641.057,48880.4,40638.8,5079.77,309139,89519.2,8241.53,4434.58
M012_LHCO3_200610,484.041,1.0468,481.151,486.878,485.088,482.995,64361.3,50544.7,6831.64,355730,114906,13816.5,6344.76
M012_LHCO3_200704,239.963,1.04525,236.965,243.06,241.008,238.918,40925.5,35973.9,3944.31,279359,76899.4,4951.63,3701.25
M012_LHCO3_200705,3179.07,1.0365,3176.06,3182.42,3180.1,3178.03,121053,102470,10834.1,823659,223522,18582.6,7651.71
M012_LHCO3_200707,891.024,0.958399,888.315,893.694,891.982,890.065,45609.5,39774.7,4318.27,304820,85384.2,5834.81,3424.58
M012_LHCO3_200711,254.993,1.05521,252.071,257.549,256.049,253.938,51646,65587.6,4413.66,825366,117234,-13941.6,4156.11
M012_LHCO3_200805,924.009,0.973599,921.281,926.416,924.983,923.036,74125.2,70359.7,5706.54,580439,144485,3765.52,4780.12
M012_LHCO3_200808,678.071,0.984817,675.72,680.803,679.056,677.086,46964.4,41062.8,4324.88,315386,88027.3,5901.58,3644.08
M012_LHCO3_200812,100.062,0.990729,97.1629,103.207,101.053,99.0714,46964.4,41189,4254.66,353184,88153.3,5775.41,4151.45
M012_LHCO3_200904,1435.9,0.994079,1432.55,1438.76,1436.9,1434.91,44876.7,38610.2,4711.66,290858,83487,6266.48,3272.9
M012_LHCO3_200907,799.047,0.942111,796.416,801.602,799.989,798.105,50453.3,44889.7,4683.79,348240,95343,5563.52,3882.18
M012_LHCO3_200909,222.017,1.00514,218.884,225.173,223.023,221.012,51563.5,47335.1,4412.95,337334,98898.6,4228.42,4187.78
M012_LHCO3_200911,103.092,1.00816,100.026,106.005,104.1,102.083,51933.4,43598.6,4960.52,328563,95532,8334.75,4854.52
M012_LHCO3_201005,436.907,0.981243,433.303,439.961,437.888,435.925,65722.1,58900.4,6026.83,438375,124623,6821.69,5586.87
M012_LHCO3_201006,4931.01,1.03223,4927.83,4934.24,4932.04,4929.98,76361.3,69115.4,5639.13,531811,145477,7245.9,704.892
M012_LHCO3_201008,745.966,0.937161,743.173,748.809,746.903,745.029,49608.3,43087,4542.72,330958,92695.3,6521.31,3793.91
M012_LHCO3_201011,119.079,0.955055,116.335,121.635,120.034,118.124,48216.6,41258.9,4957.97,307853,89475.5,6957.7,4836.33
M012_LHCO3_201104,201.012,1.07338,197.698,203.549,202.086,199.939,46485,39424.9,4761.18,300031,85909.9,7060.11,4557.63
M012_LHCO3_201108,410.001,0.994714,407.678,412.531,410.995,409.006,52773.9,45964.7,4710.03,352738,98738.6,6809.18,4297.49
M012_LHCO3_201111,151.184,1.00788,147.999,153.603,152.192,150.177,50512.7,43190.3,5223.07,331375,93703,7322.39,5069.47
M012_LK_199510,6.97891,1.00825,4.62771,9.68805,7.98716,5.97066,115.395,86.2753,12.3787,514.907,201.67,29.1198,2.69068
M012_LK_199511,5.89128,0.971825,3.3134,8.50425,6.86311,4.91946,113.861,87.8246,9.19919,522.543,201.686,26.0364,0.694944
M012_LK_199601,6.38402,0.946664,3.46033,9.43212,7.33068,5.43735,122.031,92.1017,10.8014,555.825,214.132,29.9289,1.36924
M012_LK_199608,7.34684,1.08585,4.44317,10.1549,8.43269,6.26099,136.412,100.396,11.9254,586.913,236.808,36.0163,1.77049
M012_LK_199609,7.12806,1.01668,4.39851,9.65692,8.14474,6.11138,138.212,101.094,12.9567,596.275,239.306,37.1181,3.29981
M012_LK_199610,12.4234,0.995054,9.33144,15.2625,13.4184,11.4283,216.975,151.806,22.3809,992.947,368.781,65.1692,7.11838
M012_LK_199611,6.21244,1.02776,3.59479,8.98632,7.2402,5.18468,147.799,104.557,17.705,625.256,252.355,43.2415,8.71869
M012_LK_199701,5.98721,1.04326,3.1348,9.21388,7.03046,4.94395,166.275,117.179,13.7084,669.164,283.454,49.0963,4.49451
M012_LK_199702,6.61542,0.969752,4.06974,9.29893,7.58517,5.64566,166.178,117.476,13.744,671.858,283.654,48.702,4.44502
M012_LK_199703,7.51593,0.971445,3.35012,9.71638,8.48738,6.54449,158.369,112.57,13.5328,651.961,270.939,45.7983,3.81643
M012_LK_199704,9.82841,0.943046,7.1326,12.598,10.7715,8.88537,150.689,109.222,13.4374,642.019,259.911,41.4674,0.839407
M012_LK_199705,21.0565,0.948027,18.5655,23.3866,22.0045,20.1085,359.208,274.687,25.7501,2083.33,633.895,84.5209,2.3635
M012_LK_199710,11.8431,0.96862,9.47944,14.8384,12.8117,10.8744,221.625,160.25,25.9471,963.755,381.874,61.3752,11.1087
M012_LK_199711,6.99872,0.99934,4.36502,9.79164,7.99806,5.99938,178.557,132.959,19.6519,816.012,311.517,45.598,9.86029
M012_LK_199712,6.00611,0.993719,3.1247,9.00662,6.99983,5.01239,173.684,131.75,16.2052,804.73,305.434,41.9336,7.19856
M012_LK_199802,6.19079,0.958793,3.59706,9.84922,7.14959,5.232,177.897,133.861,16.3243,810.916,311.757,44.0358,6.47511
M012_LK_199803,6.76993,1.05911,3.6843,9.526,7.82904,5.71083,181.287,135.009,16.3295,813.368,316.296,46.2774,6.80351
M012_LK_199804,8.29797,0.907566,5.92652,10.8466,9.20554,7.3904,181.553,135.184,16.4264,815.252,316.737,46.3684,5.57971
M012_LK_199806,19.9502,0.979646,17.4949,22.1395,20.9299,18.9706,310.158,244.763,25.3402,1792.69,554.92,65.3946,3.20069
M012_LK_199807,12.8778,0.946119,9.55484,15.5372,13.8239,11.9316,184.991,139.96,17.8077,845.307,324.951,45.031,2.27047
M012_LK_199808,6.23302,0.976923,3.26998,8.96962,7.20994,5.2561,183.506,138.847,17.7398,831.415,322.354,44.6588,8.77013
M012_LK_199809,4.90322,1.01167,1.31256,7.4467,5.91489,3.89154,182.11,137.706,17.649,824.402,319.815,44.4037,10.2023
M012_LK_199810,5.2126,0.919261,3.09988,7.81055,6.13186,4.29334,186.549,138.255,22.1782,834.905,324.804,48.2942,14.3677
M012_LK_199811,6.31922,1.00935,3.91029,9.09134,7.32857,5.30987,180.154,136.758,17.747,821.224,316.911,43.396,8.65568
M012_LK_199902,6.42075,0.91923,3.76641,9.17464,7.33998,5.50152,199.76,146.179,18.0921,859.503,345.938,53.5811,8.91742
M012_LK_199904,6.81352,0.94659,4.50134,9.32424,7.76011,5.86693,179.065,135.793,17.3751,812.06,314.858,43.2724,8.05086
M012_LK_199906,18.0085,0.94928,15.5624,20.6478,18.9578,17.0592,611.675,492.242,39.2621,3680.14,1103.92,119.434,18.6142
M012_LK_199908,14.0368,0.965859,11.0187,17.4643,15.0027,13.071,231.733,182.275,22.2547,1093.62,414.008,49.4583,4.79037
M012_LK_199910,5.8695,0.889275,3.22849,8.4073,6.75878,4.98023,220.699,173.262,20.9034,1053.23,393.96,47.4371,12.4961
M012_LK_199911,5.14058,1.00932,2.31957,7.96822,6.1499,4.13126,218.904,173.128,20.7662,1034.02,392.033,45.7757,12.798
M012_LK_200004,9.38898,1.02848,6.07303,11.8425,10.4175,8.36051,231.735,180.312,21.8218,1052.07,412.047,51.4231,9.9793
M012_LK_200006,9.28215,0.990209,6.89817,12.236,10.2724,8.29194,246.478,193.789,21.5288,1115.81,440.267,52.6885,9.29275
M012_LK_200007,7.43951,0.970528,4.21095,10.4409,8.41004,6.46898,236.997,186.753,21.1471,1080.79,423.75,50.2441,10.7062
M012_LK_200008,6.7257,0.97987,3.19515,9.55639,7.70557,5.74583,237.195,187.839,21.2744,1096.4,425.034,49.3566,11.718
M012_LK_200009,5.66278,0.96918,2.71195,8.59044,6.63196,4.6936,241.247,190.811,22.3881,1110.69,432.059,50.4361,13.7976
M012_LK_200011,5.95626,1.07438,2.86455,8.53497,7.03065,4.88188,239.592,188.908,24.6241,1097.76,428.499,50.6841,16.0891
M012_LK_200012,5.18837,1.04223,2.49362,8.5911,6.2306,4.14614,236.979,189.349,21.4168,1091.3,426.328,47.6301,12.8257
M012_LK_200103,7.39196,0.997988,4.55235,10.4312,8.38995,6.39397,261.524,202.78,25.6885,1232.72,464.304,58.7438,15.2572
M012_LK_200104,14.7237,0.960484,12.0477,17.5985,15.6842,13.7632,248.715,196.931,24.1697,1218.01,445.646,51.7834,6.57117
M012_LK_200105,27.0016,1.00733,23.6723,29.9303,28.0089,25.9943,504.608,409.98,35.046,2918.28,914.588,94.6283,5.11571
M012_LK_200106,19.902,1.03863,16.5278,22.4954,20.9407,18.8634,386.522,311.86,28.633,2013.67,698.382,74.6612,6.13764
M012_LK_200108,8.44978,1.0267,5.21144,11.6064,9.47649,7.42308,287.478,231.587,25.0527,1365.88,519.066,55.8908,13.4463
M012_LK_200109,5.72425,0.999248,2.01755,9.00464,6.7235,4.725,286.514,228.165,24.726,1336.43,514.679,58.3491,15.7213
M012_LK_200111,5.1413,1.01116,2.40473,9.55277,6.15247,4.13014,281.323,224.437,26.6113,1324.89,505.76,56.8851,17.0585
M012_LK_200112,5.88624,1.08843,2.50076,8.96127,6.97467,4.7978,279.921,226.236,24.7819,1342.45,506.156,53.6849,15.8206
M012_LK_200203,6.85035,0.955074,3.66114,9.23485,7.80543,5.89528,285.329,225.617,25.5632,1331.35,510.946,59.7119,16.3284
M012_LK_200204,8.87845,0.972177,6.66983,11.7074,9.85063,7.90628,272.434,218.998,24.1722,1295.9,491.432,53.4361,12.4648
M012_LK_200205,12.6059,0.934423,10.277,15.2667,13.5404,11.6715,382.948,306.603,30.2239,2056.43,689.55,76.3449,14.9573
M012_LK_200207,8.09204,0.971195,5.38643,11.2938,9.06323,7.12085,275.163,220.476,23.9526,1292.72,495.639,54.6873,12.6588
M012_LK_200212,6.15167,0.967321,3.14121,8.71306,7.11899,5.18435,264.302,214.41,22.9523,1263.81,478.712,49.8926,14.2392
M012_LK_200301,6.28644,0.875695,3.77435,9.10126,7.16213,5.41074,264.317,212.898,23.9338,1257.23,477.215,51.4195,14.8325
M012_LK_200304,7.35306,0.944211,4.71624,10.0262,8.29727,6.40885,264.762,211.086,23.9594,1233.6,475.848,53.6758,13.9332
M012_LK_200305,28.9356,0.986873,26.0616,31.625,29.9225,27.9487,541.168,446.335,36.2039,3077.15,987.503,94.8323,4.57892
M012_LK_200306,13.1771,0.980196,10.5072,16.2425,14.1573,12.1969,367.545,297.132,28.1862,1872.82,664.677,70.4124,11.9437
