1
    APEX1501 v20181201  2022 3 8   8:44: 5
         RUN #    1
                                                                                 SIT000075
                                                                               SIT0075.SIT
                                                                                 Outlet 75
          SIT0075.SIT                                                                     
          SUB0075.SUB                                                                     
    Y   M   D         RFV        PRCP          ET          EP           Q         SSF         PRK         QIN        DPRK        RSSF         QRF        SSFI          SW
 1993   5  30  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6345E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1707E+00  0.3464E+01  0.0000E+00  0.0000E+00
 1993   5  31  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1824E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1658E+00  0.3216E+01  0.0000E+00  0.0000E+00
 1993   6   1  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1456E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1627E+00  0.3428E+01  0.0000E+00  0.0000E+00
 1993   6   2  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4565E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1604E+00  0.1923E+01  0.0000E+00  0.0000E+00
 1993   6   3  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1574E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1615E+00  0.1261E+01  0.0000E+00  0.0000E+00
 1993   6   4  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1006E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1703E+00  0.8829E+00  0.0000E+00  0.0000E+00
 1993   6   5  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1264E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1810E+00  0.1050E+01  0.0000E+00  0.0000E+00
 1993   6   6  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1064E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1714E+00  0.1242E+01  0.0000E+00  0.0000E+00
 1993   6   7  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2924E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1546E+00  0.7875E+00  0.0000E+00  0.0000E+00
 1993   6   8  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1054E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1631E+00  0.5540E+00  0.0000E+00  0.0000E+00
 1993   6   9  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1659E+00  0.1381E+00  0.0000E+00  0.0000E+00
 1993   6  10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1734E+00  0.5587E-01  0.0000E+00  0.0000E+00
 1993   6  11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.8772E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1694E+00  0.1850E+01  0.0000E+00  0.0000E+00
 1993   6  12  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1363E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1261E+00  0.1843E+01  0.0000E+00  0.0000E+00
 1993   6  13  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1082E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1323E+00  0.2322E+01  0.0000E+00  0.0000E+00
 1993   6  14  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1786E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1318E+00  0.1609E+01  0.0000E+00  0.0000E+00
 1993   6  15  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1142E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.1667E+01  0.0000E+00  0.0000E+00
 1993   6  16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1466E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1358E+00  0.1597E+01  0.0000E+00  0.0000E+00
 1993   6  17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.8150E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1313E+00  0.1304E+01  0.0000E+00  0.0000E+00
 1993   6  18  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1438E+00  0.1304E+00  0.0000E+00  0.0000E+00
 1993   6  19  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4589E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1734E+00  0.1248E+01  0.0000E+00  0.0000E+00
 1993   6  20  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1385E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1376E+00  0.7733E+00  0.0000E+00  0.0000E+00
 1993   6  21  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9132E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1426E+00  0.6158E+00  0.0000E+00  0.0000E+00
 1993   6  22  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1313E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1413E+00  0.2404E+00  0.0000E+00  0.0000E+00
 1993   6  23  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9357E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1420E+00  0.5571E+00  0.0000E+00  0.0000E+00
 1993   6  24  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1237E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1389E+00  0.2092E+00  0.0000E+00  0.0000E+00
 1993   6  25  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1051E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1350E+00  0.5799E+00  0.0000E+00  0.0000E+00
 1993   6  26  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1555E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1287E+00  0.2119E+00  0.0000E+00  0.0000E+00
 1993   6  27  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1019E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1214E+00  0.5927E+00  0.0000E+00  0.0000E+00
 1993   6  28  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.8205E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1216E+00  0.1500E+00  0.0000E+00  0.0000E+00
 1993   6  29  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4043E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1197E+00  0.2149E+00  0.0000E+00  0.0000E+00
 1993   6  30  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3513E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1209E+00  0.1429E+00  0.0000E+00  0.0000E+00
 1993   7   1  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3924E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1275E+00  0.1394E+00  0.0000E+00  0.0000E+00
 1993   7   2  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4096E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1210E+00  0.1395E+00  0.0000E+00  0.0000E+00
 1993   7   3  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3690E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1192E+00  0.1844E+00  0.0000E+00  0.0000E+00
 1993   7   4  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1178E+00  0.1544E+00  0.0000E+00  0.0000E+00
 1993   7   5  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1241E+00  0.1180E+00  0.0000E+00  0.0000E+00
 1993   7   6  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1318E+00  0.1752E+00  0.0000E+00  0.0000E+00
 1993   7   7  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1162E+00  0.1271E+00  0.0000E+00  0.0000E+00
 1993   7   8  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1207E+00  0.2350E+00  0.0000E+00  0.0000E+00
 1993   7   9  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1135E+00  0.1544E+00  0.0000E+00  0.0000E+00
 1993   7  10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1186E+00  0.1847E+00  0.0000E+00  0.0000E+00
 1993   7  11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1168E+00  0.1782E+00  0.0000E+00  0.0000E+00
 1993   7  12  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1163E+00  0.2426E+00  0.0000E+00  0.0000E+00
 1993   7  13  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1387E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1130E+00  0.1543E+00  0.0000E+00  0.0000E+00
 1993   7  14  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1116E+00  0.1688E+00  0.0000E+00  0.0000E+00
 1993   7  15  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1129E+00  0.1387E+00  0.0000E+00  0.0000E+00
 1993   7  16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1136E+00  0.1274E+00  0.0000E+00  0.0000E+00
 1993   7  17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1145E+00  0.1480E+00  0.0000E+00  0.0000E+00
 1993   7  18  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1123E+00  0.1287E+00  0.0000E+00  0.0000E+00
 1993   7  19  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1135E+00  0.1232E+00  0.0000E+00  0.0000E+00
 1993   7  20  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1134E+00  0.1157E+00  0.0000E+00  0.0000E+00
 1993   7  21  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1138E+00  0.9742E+00  0.0000E+00  0.0000E+00
 1993   7  22  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1030E+00  0.2437E+00  0.0000E+00  0.0000E+00
 1993   7  23  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1109E+00  0.1105E+01  0.0000E+00  0.0000E+00
 1993   7  24  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9449E-01  0.9701E+00  0.0000E+00  0.0000E+00
 1993   7  25  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1047E+00  0.1456E+00  0.0000E+00  0.0000E+00
 1993   7  26  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1132E+00  0.9763E+00  0.0000E+00  0.0000E+00
 1993   7  27  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1010E+00  0.1049E+01  0.0000E+00  0.0000E+00
 1993   7  28  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1020E+00  0.2023E+00  0.0000E+00  0.0000E+00
 1993   7  29  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1123E+00  0.3978E+00  0.0000E+00  0.0000E+00
 1993   7  30  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1908E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1041E+00  0.3407E+00  0.0000E+00  0.0000E+00
 1993   7  31  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1016E+00  0.2266E+00  0.0000E+00  0.0000E+00
 1993   8   1  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1101E+00  0.2125E+00  0.0000E+00  0.0000E+00
 1993   8   2  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1124E+00  0.4242E+00  0.0000E+00  0.0000E+00
 1993   8   3  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6803E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1052E+00  0.3490E+00  0.0000E+00  0.0000E+00
 1993   8   4  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4522E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1079E+00  0.2894E+00  0.0000E+00  0.0000E+00
 1993   8   5  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4442E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1080E+00  0.4380E+00  0.0000E+00  0.0000E+00
 1993   8   6  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1038E+00  0.1029E+01  0.0000E+00  0.0000E+00
 1993   8   7  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1621E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1019E+00  0.1163E+01  0.0000E+00  0.0000E+00
 1993   8   8  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5750E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1021E+00  0.1294E+01  0.0000E+00  0.0000E+00
 1993   8   9  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1284E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1017E+00  0.1385E+01  0.0000E+00  0.0000E+00
 1993   8  10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5815E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9176E-01  0.1193E+01  0.0000E+00  0.0000E+00
 1993   8  11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1611E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9761E-01  0.5594E+00  0.0000E+00  0.0000E+00
 1993   8  12  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3761E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1062E+00  0.6529E+00  0.0000E+00  0.0000E+00
 1993   8  13  0.1880E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2861E-06  0.0000E+00  0.0000E+00  0.0000E+00  0.1055E+00  0.5431E+00  0.0000E+00  0.0000E+00
 1993   8  14  0.1880E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.2412E+00  0.4154E-06  0.0000E+00  0.0000E+00  0.0000E+00  0.1090E+00  0.8038E+00  0.0000E+00  0.0000E+00
 1993   8  15  0.4600E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.1236E+00  0.1145E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.9828E-01  0.8171E+00  0.0000E+00  0.0000E+00
 1993   8  16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1043E+00  0.4656E+00  0.0000E+00  0.0000E+00
 1993   8  17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1167E+00  0.4497E+00  0.0000E+00  0.0000E+00
 1993   8  18  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1150E+00  0.4461E+00  0.0000E+00  0.0000E+00
 1993   8  19  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1377E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1139E+00  0.7444E+00  0.0000E+00  0.0000E+00
 1993   8  20  0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4637E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1030E+00  0.5903E+00  0.0000E+00  0.0000E+00
 1993   8  21  0.4600E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.2102E+00  0.1662E-07  0.0000E+00  0.0000E+00  0.0000E+00  0.1048E+00  0.1057E+01  0.0000E+00  0.0000E+00
 1993   8  22  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5770E-01  0.1837E-06  0.0000E+00  0.0000E+00  0.0000E+00  0.9525E-01  0.7222E+00  0.0000E+00  0.0000E+00
 1993   8  23  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5968E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1006E+00  0.4894E+00  0.0000E+00  0.0000E+00
 1993   8  24  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1062E+00  0.4624E+00  0.0000E+00  0.0000E+00
 1993   8  25  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1061E+00  0.6494E+00  0.0000E+00  0.0000E+00
 1993   8  26  0.1800E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.1226E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1015E+00  0.1015E+01  0.0000E+00  0.0000E+00
 1993   8  27  0.8900E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.3587E+00  0.3916E-06  0.0000E+00  0.0000E+00  0.0000E+00  0.9664E-01  0.1022E+01  0.0000E+00  0.0000E+00
 1993   8  28  0.1630E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.1602E+01  0.4023E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.9322E-01  0.1960E+01  0.0000E+00  0.0000E+00
 1993   8  29  0.4300E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.1201E+01  0.1747E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.8543E-01  0.2131E+01  0.0000E+00  0.0000E+00
 1993   8  30  0.8000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1346E+01  0.5162E-07  0.0000E+00  0.0000E+00  0.0000E+00  0.8608E-01  0.1886E+01  0.0000E+00  0.0000E+00
 1993   8  31  0.4300E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.1348E+01  0.1116E-06  0.0000E+00  0.0000E+00  0.0000E+00  0.9338E-01  0.1131E+01  0.0000E+00  0.0000E+00
 1993   9   1  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3680E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1056E+00  0.1265E+01  0.0000E+00  0.0000E+00
 1993   9   2  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.8458E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1265E+00  0.6041E+00  0.0000E+00  0.0000E+00
 1993   9   3  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7238E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1362E+00  0.7073E+00  0.0000E+00  0.0000E+00
 1993   9   4  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1313E+00  0.3865E+00  0.0000E+00  0.0000E+00
 1993   9   5  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1343E+00  0.3305E+00  0.0000E+00  0.0000E+00
 1993   9   6  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1506E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1304E+00  0.2851E+00  0.0000E+00  0.0000E+00
 1993   9   7  0.1300E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.1372E-01  0.8764E-08  0.0000E+00  0.0000E+00  0.0000E+00  0.1271E+00  0.3524E+00  0.0000E+00  0.0000E+00
 1993   9   8  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2024E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1240E+00  0.3145E+00  0.0000E+00  0.0000E+00
 1993   9   9  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1260E+00  0.3523E+00  0.0000E+00  0.0000E+00
 1993   9  10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7131E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1224E+00  0.3814E+00  0.0000E+00  0.0000E+00
 1993   9  11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1202E+00  0.3838E+00  0.0000E+00  0.0000E+00
 1993   9  12  0.1300E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.4834E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1184E+00  0.2550E+00  0.0000E+00  0.0000E+00
 1993   9  13  0.2670E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.2687E-01  0.1486E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.1202E+00  0.5542E+00  0.0000E+00  0.0000E+00
 1993   9  14  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1626E+00  0.1719E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.1053E+00  0.3715E+00  0.0000E+00  0.0000E+00
 1993   9  15  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4273E-07  0.0000E+00  0.0000E+00  0.0000E+00  0.1182E+00  0.2637E+00  0.0000E+00  0.0000E+00
 1993   9  16  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6342E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.2671E+00  0.0000E+00  0.0000E+00
 1993   9  17  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4593E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1162E+00  0.9819E-01  0.0000E+00  0.0000E+00
 1993   9  18  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3979E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1311E+00  0.5489E+00  0.0000E+00  0.0000E+00
 1993   9  19  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4509E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1152E+00  0.1263E+00  0.0000E+00  0.0000E+00
 1993   9  20  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1267E+00  0.5843E-01  0.0000E+00  0.0000E+00
 1993   9  21  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1311E+00  0.7087E+00  0.0000E+00  0.0000E+00
 1993   9  22  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1649E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1001E+00  0.1492E+00  0.0000E+00  0.0000E+00
 1993   9  23  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1233E+00  0.1159E+01  0.0000E+00  0.0000E+00
 1993   9  24  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1178E+00  0.1630E+00  0.0000E+00  0.0000E+00
 1993   9  25  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1230E+00  0.2357E+00  0.0000E+00  0.0000E+00
 1993   9  26  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1209E+00  0.8638E-01  0.0000E+00  0.0000E+00
 1993   9  27  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1278E+00  0.3661E-01  0.0000E+00  0.0000E+00
 1993   9  28  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1283E+00  0.1642E+00  0.0000E+00  0.0000E+00
 1993   9  29  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1173E+00  0.1166E+01  0.0000E+00  0.0000E+00
