name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M012_LHCO3_199703,238.427,158.881,-144.132,787.184,397.307,79.546,22960.6,16950.4,2643.84,131048,39911.1,6010.18,1856.65
M012_LHCO3_199704,569.744,163.108,70.4179,1153.81,732.853,406.636,21731.5,16269.9,2406.68,127625,38001.4,5461.56,1252.87
M012_LHCO3_199705,2789.7,163.482,2395.99,3198.31,2953.18,2626.22,53413.1,46632.4,4214.03,411245,100046,6780.69,1015.72
M012_LHCO3_199710,905.759,169.708,472.57,1414.32,1075.47,736.051,31351.7,24673.2,3183.3,197464,56024.9,6678.45,1768.98
M012_LHCO3_199711,236.709,153.015,-229.521,596.336,389.725,83.6938,25100.9,19907.2,2798.74,160780,45008.1,5193.78,2202.41
M012_LHCO3_199712,122.686,157.785,-283.064,575.399,280.471,-35.0989,24860.4,19712.6,2785.21,159149,44573,5147.79,2209.81
M012_LHCO3_199802,93.6072,157.826,-455.297,629.243,251.433,-64.2187,25533.7,20036.2,2918.66,160722,45569.9,5497.56,2289.42
M012_LHCO3_199803,114.099,158.258,-279.486,589.611,272.357,-44.1599,26076.3,20263.3,3000.96,161239,46339.6,5813.07,2411.35
M012_LHCO3_199804,427.947,166.343,-35.9814,978.677,594.29,261.604,26126.7,20287.9,3009.39,161136,46414.6,5838.73,2030.71
M012_LHCO3_199805,2572.48,165.673,2033.86,3042.74,2738.16,2406.81,41437.6,34586,3700.07,296360,76023.6,6851.64,657.333
M012_LHCO3_199806,3169.38,157.531,2722.28,3675.53,3326.91,3011.84,44531.7,41185.3,3743.56,379220,85717,3346.35,68.0349
M012_LHCO3_199807,2133.38,149.76,1673.49,2463.87,2283.14,1983.62,26487.8,21334.3,2873.64,176827,47822,5153.47,409.77
M012_LHCO3_199808,486.449,166.896,40.6511,942.55,653.345,319.553,26269.9,21083.1,2850.62,172767,47353,5186.84,1908.07
M012_LHCO3_199809,230.612,171.496,-229.295,707.952,402.108,59.1164,26082,20958.7,2840.09,172874,47040.8,5123.32,2132.14
M012_LHCO3_199810,268.301,157.111,-114.691,677.378,425.412,111.19,26095.3,20999.6,2841.85,171907,47094.9,5095.61,2164.48
M012_LHCO3_199811,199.945,166.581,-269.516,758.784,366.526,33.3643,25770.5,20759.2,2809.13,170027,46529.7,5011.23,2050.34
M012_LHCO3_199902,74.8102,151.734,-381.81,501.262,226.545,-76.9241,28901.5,22317.4,3349.93,175853,51218.9,6584.17,2848.67
M012_LHCO3_199904,242.407,162.817,-312.538,685.821,405.224,79.5904,25668.3,20590.4,2835.49,167250,46258.8,5077.88,2149.67
M012_LHCO3_199906,2210.92,158.239,1730.62,2630.67,2369.16,2052.68,90371,84634,6963.04,761759,175005,5737.05,4332.37
M012_LHCO3_199908,2176.12,157.447,1722.36,2653.39,2333.57,2018.67,33246.1,27560.3,3470.25,221159,60806.4,5685.78,816.862
M012_LHCO3_199910,258.841,158.039,-160.14,756.125,416.88,100.802,31632.4,26224.5,3483.34,210353,57857,5407.91,2727.21
M012_LHCO3_199911,107.083,155.391,-366.322,557.683,262.474,-48.3075,31364.3,26176.4,3589.3,208907,57540.7,5187.98,3031.62
M012_LHCO3_200004,433.138,173.926,-41.8093,942.167,607.064,259.212,33421.4,27410.3,3838.12,211420,60831.7,6011.11,2895.95
M012_LHCO3_200005,4357.71,170.094,3837.26,4900.1,4527.81,4187.62,71352.3,66158.8,5444.08,565363,137511,5193.52,543.98
M012_LHCO3_200006,836.647,160.243,485.056,1309.67,996.89,676.405,35411.9,30050.2,3924.4,244089,65462.1,5361.69,2614.72
M012_LHCO3_200007,445.409,165.243,-1.21245,937.006,610.652,280.166,34084.7,29110.3,3742.9,236024,63195,4974.43,2805.9
M012_LHCO3_200008,280.833,158.726,-179.418,731.305,439.56,122.107,34112.5,29138.7,3746.69,233609,63251.2,4973.84,3015.39
M012_LHCO3_200009,260.269,155.876,-153.64,638.956,416.145,104.393,34685.2,29482.5,3759.98,239186,64167.6,5202.68,3121.02
M012_LHCO3_200011,157.067,163.167,-342.472,580.759,320.234,-6.10025,34010.7,29176,3694.13,234346,63186.6,4834.67,3113.37
M012_LHCO3_200012,97.28,170.651,-411.193,615.83,267.931,-73.3708,34075.8,29176.3,3692.08,233682,63252.2,4899.49,3076.25
M012_LHCO3_200103,92.9949,166.188,-359.175,573.264,259.183,-73.1933,37839.2,30872,4365.04,241187,68711.2,6967.18,3791.77
M012_LHCO3_200104,856.46,162.114,331.195,1387.28,1018.57,694.347,35828.1,29843,3978.68,235666,65671.1,5985.03,2591.4
M012_LHCO3_200105,2633.43,173.807,2148.04,3030.26,2807.24,2459.62,73616.6,69495.2,5726.27,602453,143112,4121.39,2696.01
M012_LHCO3_200106,2183.9,169.894,1736.64,2615.69,2353.79,2014,55799.2,51616.9,4763.63,431243,107416,4182.32,2147.95
M012_LHCO3_200108,755.811,169.167,297.071,1338.79,924.978,586.644,41285.6,36433.8,3949.03,293138,77719.4,4851.74,2610.24
M012_LHCO3_200109,220.482,153.483,-236.646,627.417,373.965,66.9987,41117.9,36053.1,4150.5,284979,77171,5064.74,3523.08
M012_LHCO3_200111,74.4471,163.002,-387.476,465.004,237.449,-88.5546,40067.3,35365.7,3869.1,281575,75433,4701.51,3404.1
M012_LHCO3_200112,58.7393,163.102,-417.833,563.068,221.842,-104.363,40245,35511.3,3895.73,281047,75756.3,4733.73,3332.66
M012_LHCO3_200203,84.0512,154.29,-529.043,500.404,238.341,-70.2389,41231.6,35465.6,4162.54,278383,76697.3,5765.99,3662.13
M012_LHCO3_200204,314.279,148.517,-121.825,877.235,462.795,165.762,39273.2,34502.2,3867.43,273110,73775.5,4770.99,2990.19
M012_LHCO3_200205,783.187,157.841,333.882,1184.44,941.028,625.346,55955,50065.7,4577.8,408747,106021,5889.36,3393.36
M012_LHCO3_200207,186.577,165.133,-235.161,608.767,351.71,21.4443,39464.5,34450,3812.65,272850,73914.4,5014.48,3203.88
M012_LHCO3_200212,129.833,171.056,-449.27,653.889,300.888,-41.2233,38004,33519.1,3724.62,265059,71523.1,4484.93,3070.73
M012_LHCO3_200301,68.8925,154.334,-354.031,458.157,223.226,-85.4414,38058.1,33240.8,3752.83,260428,71298.9,4817.31,3294.67
M012_LHCO3_200304,124.811,167.466,-297.376,642.78,292.276,-42.6548,38218.3,32893.4,3875.22,256368,71111.6,5324.88,3232.44
M012_LHCO3_200305,2610.97,162.167,2140.36,3139.14,2773.14,2448.8,78667.9,74963.8,5649.84,658949,153632,3704.09,2510.7
M012_LHCO3_200306,1245.43,144.321,766.979,1658.36,1389.75,1101.11,53004.3,48268.8,4586.88,416156,101273,4735.53,2928.52
M012_LHCO3_200307,571.541,157.888,107.51,1013.09,729.429,413.653,40902.6,36241.5,3816.29,291466,77144.1,4661.01,2803.21
M012_LHCO3_200310,91.6348,166.844,-477.544,555.153,258.479,-75.209,39746.2,35262.1,3760.2,283167,75008.3,4484.07,3205.05
M012_LHCO3_200312,93.2464,167.053,-742.879,493.556,260.299,-73.8061,39589.1,35255.8,3792.25,277693,74844.9,4333.23,3298.69
M012_LHCO3_200403,87.8621,166.052,-439.678,543.69,253.915,-78.1904,41222.7,35176.2,4231.42,276282,76398.9,6046.54,3687.73
M012_LHCO3_200405,1862.6,151.294,1415.95,2262.58,2013.89,1711.3,86002.1,80214.7,6155.25,650720,166217,5787.41,3892.67
M012_LHCO3_200406,3157.12,159.3,2675.51,3529.63,3316.42,2997.82,43777.2,38705.5,4129.83,306562,82482.8,5071.66,600.195
M012_LHCO3_200408,408.591,156.647,-1.57505,883.684,565.239,251.944,40549.1,36101.9,3748.14,283243,76651,4447.19,2864.45
M012_LHCO3_200411,198.582,153.117,-200.45,586.112,351.699,45.4655,42948.7,38742.5,3919.01,309704,81691.2,4206.23,3332.89
M012_LHCO3_200505,780.74,172.036,228.697,1218.07,952.777,608.704,77969.7,74140.1,5674.69,635022,152110,3829.66,4456.62
M012_LHCO3_200506,3269.6,166.099,2856.78,3730.68,3435.7,3103.5,53373.6,48013.5,4539.56,390966,101387,5360.1,808.875
M012_LHCO3_200508,1074.27,163.016,611.553,1541.11,1237.28,911.251,42750.4,38266.8,4082.72,299940,81017.2,4483.63,2541.61
M012_LHCO3_200512,142.066,164.448,-387.351,575.569,306.514,-22.3813,41527.4,37189.5,3853.9,289620,78716.9,4337.89,3278.33
M012_LHCO3_200604,446.995,160.931,-17.9323,881.071,607.926,286.064,42893,37592.2,4169.46,295855,80485.2,5300.84,3288.39
M012_LHCO3_200605,3470.38,167.482,2855.34,4016.55,3637.87,3302.9,78748.1,72758.2,4943.97,497465,151506,5989.86,927.416
M012_LHCO3_200609,640.969,152.943,263.514,1162.47,793.912,488.026,48880.4,40638.8,5079.77,309139,89519.2,8241.53,3917.3
M012_LHCO3_200610,490.755,170.981,18.591,954.066,661.736,319.775,64361.3,50544.7,6831.64,355730,114906,13816.5,5877.57
M012_LHCO3_200704,233.931,170.728,-255.651,739.769,404.659,63.2038,40925.5,35973.9,3944.31,279359,76899.4,4951.63,3204.54
M012_LHCO3_200705,3189.67,169.299,2698.77,3738.09,3358.96,3020.37,121053,102470,10834.1,823659,223522,18582.6,7096.05
M012_LHCO3_200707,894.858,156.542,452.401,1330.98,1051.4,738.316,45609.5,39774.7,4318.27,304820,85384.2,5834.81,2987.29
M012_LHCO3_200711,253.909,172.355,-223.488,671.406,426.264,81.5543,51646,65587.6,4413.66,825366,117234,-13941.6,3742.25
M012_LHCO3_200805,925.501,159.024,479.953,1318.58,1084.53,766.476,74125.2,70359.7,5706.54,580439,144485,3765.52,4387.97
M012_LHCO3_200808,689.557,160.857,305.589,1135.79,850.414,528.701,46964.4,41062.8,4324.89,315386,88027.3,5901.58,3189.1
M012_LHCO3_200812,110.147,161.822,-363.394,623.901,271.969,-51.6756,46964.4,41189,4254.66,353184,88153.3,5775.41,3630.76
M012_LHCO3_200904,1420.15,162.37,872.348,1886.03,1582.51,1257.78,44876.7,38610.2,4711.66,290858,83487,6266.48,2825.63
M012_LHCO3_200907,806.662,153.881,376.919,1224.04,960.543,652.781,50453.3,44889.7,4683.79,348240,95343,5563.52,3459.74
M012_LHCO3_200909,224.857,164.177,-286.991,740.23,389.034,60.6796,51563.5,47335.1,4412.95,337334,98898.6,4228.42,3672.72
M012_LHCO3_200911,117.963,164.669,-382.723,593.799,282.632,-46.7065,51933.4,43598.6,4960.52,328563,95532,8334.75,4366.72
M012_LHCO3_201005,421.738,160.273,-166.885,920.562,582.011,261.465,65722.1,58900.4,6026.83,438375,124623,6821.69,5106.27
M012_LHCO3_201006,4932.83,168.601,4413.72,5459.45,5101.43,4764.23,76361.3,69115.4,5639.13,531811,145477,7245.9,179.674
M012_LHCO3_201008,740.496,153.073,284.21,1204.83,893.569,587.423,49608.3,43087,4542.72,330958,92695.3,6521.31,3337.88
M012_LHCO3_201011,131.899,155.996,-316.3,549.367,287.894,-24.0967,48216.6,41258.9,4957.97,307853,89475.5,6957.7,4408.6
M012_LHCO3_201104,203.03,175.323,-338.406,617.312,378.353,27.7071,46485,39424.9,4761.18,300031,85909.9,7060.11,4143.87
M012_LHCO3_201108,410.126,162.473,30.7395,823.471,572.599,247.653,52773.9,45964.7,4710.03,352738,98738.6,6809.18,3886.56
M012_LHCO3_201111,181.134,164.624,-339.101,576.237,345.758,16.5106,50512.7,43190.3,5223.07,331375,93703,7322.39,4646.83
M012_LK_199510,6.96667,0.894964,4.87964,9.37143,7.86164,6.07171,115.394,86.2754,12.3788,514.901,201.669,29.1183,3.00734
M012_LK_199511,5.88889,0.862634,3.60065,8.20827,6.75153,5.02626,113.861,87.8246,9.19923,522.543,201.686,26.0364,0.990952
M012_LK_199601,6.37907,0.840301,3.78388,9.0847,7.21937,5.53877,122.023,92.1021,10.8014,555.788,214.125,29.9207,1.71669
M012_LK_199608,7.3427,0.963848,4.76527,9.8353,8.30655,6.37886,136.412,100.396,11.9255,586.913,236.808,36.0163,2.09017
M012_LK_199609,7.12827,0.902449,4.70541,9.37301,8.03072,6.22582,138.212,101.094,12.9568,596.275,239.306,37.1182,3.58376
M012_LK_199610,12.4331,0.883253,9.68857,14.9533,13.3164,11.5498,216.975,151.806,22.381,992.947,368.781,65.1692,7.4277
M012_LK_199611,6.20318,0.912288,3.87963,8.66539,7.11546,5.29089,147.799,104.557,17.705,625.256,252.356,43.2415,9.03965
M012_LK_199701,5.97853,0.926042,3.44661,8.84267,6.90457,5.05249,166.275,117.179,13.7084,669.164,283.454,49.0963,4.86576
M012_LK_199702,6.60245,0.860794,4.3428,8.98446,7.46324,5.74165,166.178,117.476,13.744,671.858,283.654,48.7021,4.75953
M012_LK_199703,7.50965,0.862297,3.81189,9.46286,8.37194,6.64735,158.369,112.57,13.5328,651.961,270.939,45.7984,4.06998
M012_LK_199704,9.82522,0.837089,7.4323,12.2836,10.6623,8.98813,150.689,109.222,13.4374,642.019,259.911,41.4674,1.15381
M012_LK_199705,21.0501,0.84151,18.8391,23.1184,21.8916,20.2086,359.208,274.687,25.7502,2083.33,633.895,84.521,2.63171
M012_LK_199710,11.8551,0.859789,9.75702,14.5139,12.7149,10.9953,221.625,160.25,25.9472,963.755,381.874,61.3752,11.4333
M012_LK_199711,7.00336,0.887058,4.66557,9.48248,7.89041,6.1163,178.557,132.959,19.652,816.012,311.517,45.5981,10.1695
M012_LK_199712,6.00655,0.882069,3.44888,8.66993,6.88862,5.12448,173.684,131.75,16.2052,804.731,305.434,41.9336,7.53528
M012_LK_199802,6.18958,0.851066,3.88727,9.43696,7.04065,5.33851,177.897,133.861,16.3244,810.916,311.757,44.0359,6.88741
M012_LK_199803,6.76657,0.94011,4.02763,9.21298,7.70668,5.82646,181.287,135.009,16.3296,813.368,316.296,46.2774,7.11658
M012_LK_199804,8.29932,0.805596,6.19432,10.5616,9.10492,7.49373,181.553,135.184,16.4264,815.252,316.737,46.3684,5.86476
M012_LK_199805,20.0107,0.848973,17.8326,22.7235,20.8596,19.1617,283.189,213.243,22.7568,1437.68,496.433,69.9458,0.0332692
M012_LK_199806,19.9558,0.869576,17.7763,21.8991,20.8254,19.0862,310.158,244.763,25.3402,1792.69,554.921,65.3947,3.44112
M012_LK_199807,12.8825,0.839817,9.93294,15.2431,13.7223,12.0427,184.991,139.96,17.8077,845.307,324.951,45.0311,2.56455
M012_LK_199808,6.24504,0.86716,3.61491,8.67417,7.1122,5.37788,183.506,138.847,17.7398,831.415,322.354,44.6588,9.06561
M012_LK_199809,4.91634,0.898007,1.72911,7.17405,5.81435,4.01833,182.11,137.706,17.649,824.402,319.815,44.4037,10.475
M012_LK_199810,5.21793,0.815976,3.34258,7.52398,6.0339,4.40195,186.549,138.255,22.1782,834.906,324.804,48.2942,14.6543
M012_LK_199811,6.31032,0.895941,4.17205,8.77098,7.20626,5.41438,180.154,136.758,17.747,821.224,316.911,43.3961,8.97607
M012_LK_199902,6.41505,0.815949,4.05894,8.85952,7.231,5.5991,199.76,146.179,18.0921,859.503,345.938,53.5811,9.23258
M012_LK_199904,6.81425,0.840235,4.76186,9.04288,7.65448,5.97401,179.065,135.793,17.3751,812.06,314.858,43.2725,8.33226
M012_LK_199906,18.0075,0.842622,15.8363,20.3503,18.8501,17.1649,611.676,492.242,39.2621,3680.14,1103.92,119.434,18.9118
M012_LK_199908,14.0406,0.857339,11.3615,17.0829,14.8979,13.1832,231.733,182.275,22.2547,1093.62,414.008,49.4583,5.17177
M012_LK_199910,5.86843,0.78936,3.52416,8.12109,6.65779,5.07907,220.699,173.262,20.9034,1053.23,393.96,47.4371,12.7823
M012_LK_199911,5.13939,0.895919,2.63533,7.64932,6.03531,4.24347,218.904,173.128,20.7662,1034.02,392.033,45.7757,13.1169
M012_LK_200004,9.39247,0.91292,6.44908,11.5703,10.3054,8.47955,231.735,180.312,21.8218,1052.07,412.047,51.4232,10.2515
M012_LK_200006,9.28191,0.878953,7.16578,11.9039,10.1609,8.40296,246.478,193.789,21.5288,1115.81,440.267,52.6885,9.6249
M012_LK_200007,7.44294,0.861483,4.57712,10.1071,8.30442,6.58145,236.997,186.753,21.1472,1080.79,423.75,50.2441,11.0401
M012_LK_200008,6.72843,0.869775,3.59456,9.24108,7.59821,5.85866,237.195,187.839,21.2744,1096.4,425.034,49.3566,12.0334
M012_LK_200009,5.6591,0.860287,3.03981,8.25782,6.51939,4.79881,241.247,190.811,22.3881,1110.69,432.059,50.4362,14.1303
M012_LK_200011,5.95219,0.953671,3.20785,8.24117,6.90586,4.99852,239.592,188.908,24.6241,1097.76,428.499,50.6841,16.3829
M012_LK_200012,5.20316,0.925129,2.81118,8.22357,6.12829,4.27803,236.979,189.349,21.4168,1091.3,426.328,47.6301,13.1932
M012_LK_200103,7.39623,0.885858,4.87567,10.094,8.28209,6.51037,261.524,202.78,25.6885,1232.72,464.304,58.7438,15.5945
M012_LK_200104,14.7267,0.852567,12.3513,17.2785,15.5793,13.8741,248.715,196.931,24.1697,1218.01,445.646,51.7834,6.89124
M012_LK_200105,27.0014,0.894152,24.0462,29.6011,27.8956,26.1073,504.608,409.98,35.0461,2918.28,914.588,94.6284,5.44502
M012_LK_200106,19.913,0.921936,16.9179,22.215,20.835,18.9911,386.522,311.86,28.6331,2013.67,698.382,74.6612,6.41806
M012_LK_200108,8.44868,0.911348,5.57419,11.2507,9.36003,7.53734,287.478,231.587,25.0527,1365.88,519.066,55.8908,13.8021
M012_LK_200109,5.73276,0.886976,2.44253,8.64458,6.61973,4.84578,286.514,228.165,24.726,1336.43,514.679,58.3491,16.0814
M012_LK_200111,5.15015,0.897554,2.72104,9.06595,6.0477,4.25259,281.323,224.437,26.6113,1324.89,505.76,56.8851,17.5454
M012_LK_200112,5.88553,0.96614,2.88044,8.61507,6.85168,4.91939,279.921,226.236,24.7819,1342.45,506.157,53.6849,16.1668
M012_LK_200203,6.85706,0.847766,4.02617,8.97364,7.70482,6.00929,285.329,225.617,25.5633,1331.35,510.946,59.712,16.5896
M012_LK_200204,8.88312,0.862947,6.92265,11.3942,9.74607,8.02017,272.434,218.998,24.1722,1295.9,491.432,53.4361,12.778
M012_LK_200205,12.6019,0.829435,10.5346,14.9637,13.4313,11.7725,382.948,306.603,30.224,2056.43,689.55,76.345,15.2603
M012_LK_200207,8.08619,0.862075,5.68457,10.9282,8.94827,7.22412,275.163,220.476,23.9526,1292.72,495.639,54.6874,13.0244
M012_LK_200212,6.14699,0.858637,3.47477,8.42059,7.00563,5.28835,264.302,214.41,22.9523,1263.81,478.712,49.8926,14.5317
M012_LK_200301,6.28234,0.777305,4.0525,8.78091,7.05965,5.50504,264.317,212.898,23.9338,1257.23,477.215,51.4195,15.1529
M012_LK_200304,7.35834,0.838123,5.01778,9.7311,8.19646,6.52021,264.762,211.086,23.9594,1233.6,475.848,53.6758,14.2283
M012_LK_200305,28.9428,0.875992,26.3918,31.33,29.8188,28.0668,541.168,446.335,36.2039,3077.15,987.503,94.8324,4.8739
M012_LK_200306,13.1774,0.870065,10.8075,15.8984,14.0475,12.3073,367.545,297.132,28.1862,1872.82,664.677,70.4125,12.2878
M012_LK_200307,8.57564,0.837524,6.37727,10.6825,9.41316,7.73811,283.871,228.774,25.0355,1340.39,512.645,55.0966,14.353
M012_LK_200310,5.2493,0.93034,2.94502,7.92715,6.17964,4.31896,276.47,222.937,24.0191,1307.46,499.407,53.5325,16.092
M012_LK_200312,5.85664,0.92629,2.55561,8.57532,6.78293,4.93035,275.33,223.36,23.845,1325.37,498.69,51.9692,15.2697
M012_LK_200403,6.79436,0.898764,4.15107,9.46593,7.69313,5.8956,284.988,223.998,25.652,1287.47,508.986,60.9903,16.1861
M012_LK_200405,25.0202,0.957421,21.8924,27.7316,25.9776,24.0628,584.154,471.769,39.7785,3406.67,1055.92,112.385,12.0469
M012_LK_200408,7.41849,0.881796,4.46501,10.104,8.30029,6.53669,281.169,226.475,24.259,1349.17,507.644,54.6931,14.155
M012_LK_200411,6.70325,0.922622,3.23883,8.95792,7.62587,5.78063,297.356,239.807,24.6011,1419.54,537.163,57.5499,15.6432
M012_LK_200505,13.1442,0.846469,10.0975,15.0312,13.9907,12.2977,534.122,436.243,37.1206,3068.41,970.365,97.879,22.0894
M012_LK_200508,10.3035,0.916517,7.55085,13.1203,11.22,9.38694,297.554,239.279,24.6674,1435.36,536.832,58.2749,11.5471
M012_LK_200512,7.09633,0.84414,3.74156,9.76369,7.94047,6.25219,287.651,233.385,24.1758,1378.97,521.036,54.2655,14.4121
M012_LK_200604,11.1712,0.886392,8.48294,13.3469,12.0576,10.2848,295.91,233.842,25.3613,1410.89,529.752,62.0686,12.0144
M012_LK_200609,9.01591,0.905674,6.58875,11.6405,9.92158,8.11024,337.46,255.254,31.7196,1479.99,592.714,82.2058,20.0792
M012_LK_200610,10.4162,0.902238,8.22593,12.5793,11.3184,9.51395,440.034,311.069,47.1849,1775.38,751.104,128.965,34.6055
M012_LK_200704,8.3038,0.937873,5.13729,10.7375,9.24167,7.36593,282.975,226.759,24.3632,1334.26,509.734,56.2166,13.6257
M012_LK_200705,34.0135,0.901198,31.3153,36.9181,34.9147,33.1123,843.415,710.215,68.0668,5654.29,1553.63,133.199,31.1487
M012_LK_200707,9.95808,0.856491,7.54693,12.1034,10.8146,9.10159,315.194,250.178,27.7781,1481.6,565.372,65.0156,15.6747
M012_LK_200711,7.35386,0.887171,4.84619,10.2242,8.24103,6.46668,358.401,502.849,28.4157,7661.69,861.25,-144.448,18.1915
M012_LK_200805,14.4143,0.906412,11.5839,17.1681,15.3207,13.5079,507.646,417.657,36.0251,2900.64,925.303,89.9882,18.8569
M012_LK_200808,8.78618,0.893689,6.50347,11.093,9.67987,7.89249,325.265,258.79,28.8622,1522.73,584.055,66.4746,17.7693
M012_LK_200812,5.82687,0.899816,2.96582,8.05778,6.72669,4.92705,339.94,370.496,28.3398,4930.08,710.436,-30.5565,20.2821
M012_LK_200904,23.0344,0.918303,20.7999,25.8063,23.9527,22.1161,311.121,249.076,26.9926,1447.4,560.198,62.0449,1.18637
M012_LK_200907,11.1743,0.847659,8.39768,14.1665,12.0219,10.3266,347.75,277.788,28.2333,1666.52,625.538,69.962,14.0668
M012_LK_200909,6.93705,0.892152,4.89907,9.93453,7.82921,6.0449,384.869,614.656,28.688,9528.85,999.525,-229.787,18.7535
M012_LK_200911,5.98245,0.920906,3.51134,8.61205,6.90336,5.06154,361.105,286.53,28.8892,1573.96,647.635,74.5751,20.2772
M012_LK_201005,13.0027,0.864433,10.5446,15.5309,13.8671,12.1382,452.079,359.635,35.691,2160,811.714,92.4436,20.1601
M012_LK_201008,11.7865,0.865333,9.52177,14.2403,12.6518,10.9212,343.373,272.659,31.9542,1611.35,616.032,70.7138,17.7139
M012_LK_201011,7.18102,0.858983,4.81167,9.78733,8.04,6.32203,333.87,263.294,31.1638,1501.09,597.164,70.5755,21.3764
M012_LK_201104,11.7334,0.857863,9.28591,14.0674,12.5913,10.8756,321.101,251.645,30.1126,1440.56,572.746,69.4563,16.0452
M012_LK_201108,10.6925,0.903827,8.48424,13.2458,11.5963,9.78867,363.614,288.246,32.8128,1739.72,651.859,75.3682,19.567
M012_LK_201111,8.68354,0.872583,6.21247,11.483,9.55612,7.81095,365.228,417.119,32.3802,5854.76,782.347,-51.8915,20.8972
M012_LMG_199205,50.6094,7.4894,29.8642,69.562,58.0988,43.12,694.043,578.571,78.0855,3199.82,1272.61,115.471,8.52351
M012_LMG_199305,57.7858,8.37536,37.76,80.8665,66.1612,49.4104,809.313,622.145,98.3726,3620.96,1431.46,187.169,17.5061
M012_LMG_199310,16.366,8.62176,-5.19259,41.1945,24.9877,7.7442,485.984,403.002,51.9293,2586.24,888.987,82.9819,10.7348
M012_LMG_199405,31.8825,8.33428,7.26431,53.907,40.2168,23.5482,986.066,749.543,115.318,4336.61,1735.61,236.523,61.4112
M012_LMG_199407,26.5703,7.63368,-0.765301,46.2699,34.2039,18.9366,718.938,601.028,71.1075,3669.14,1319.97,117.91,24.8376
M012_LMG_199410,27.1972,8.37939,4.99385,52.2184,35.5766,18.8178,742.346,609.498,76.0315,3733.26,1351.84,132.849,23.813
M012_LMG_199411,17.3233,8.27922,-13.0587,43.0714,25.6026,9.04411,730.193,606.78,67.5017,3710.22,1336.97,123.413,24.4303
M012_LMG_199501,17.026,8.38935,-6.42806,40.3643,25.4154,8.63668,752.249,617.463,69.5581,3771.27,1369.71,134.786,29.1938
M012_LMG_199504,20.191,8.659,-7.29743,45.6345,28.85,11.532,772.022,621.962,77.4352,3813.61,1393.98,150.06,31.8007
M012_LMG_199506,126.734,7.94827,100.016,149.073,134.682,118.786,2005.73,1453.3,232.685,8757.53,3459.03,552.435,83.6125
M012_LMG_199508,41.2094,7.83642,20.2025,61.6996,49.0458,33.373,805.484,627.991,82.4695,3888.93,1433.47,177.492,20.7699
M012_LMG_199509,26.5176,7.50123,7.12604,45.3792,34.0189,19.0164,786.213,612.63,82.342,3634.23,1398.84,173.584,36.9628
M012_LMG_199510,15.9431,8.21848,-8.14364,36.2983,24.1616,7.72459,791.363,618.85,85.5267,3729.71,1410.21,172.513,49.2284
M012_LMG_199511,14.9868,8.13208,-4.65403,37.7922,23.1189,6.85472,801.564,621.909,81.705,3753.47,1423.47,179.655,43.9129
M012_LMG_199601,16.3709,8.25815,-6.43763,43.4628,24.6291,8.11275,853.156,656.604,86.7503,3914.6,1509.76,196.552,43.2875
M012_LMG_199604,23.9726,8.18289,1.46739,44.0907,32.1555,15.7898,906.028,712.812,95.6794,4396.77,1618.84,193.216,51.5887
M012_LMG_199605,68.3519,8.50739,45.692,89.7848,76.8593,59.8445,1639.64,1432.12,179.929,12920,3071.76,207.512,90.144
M012_LMG_199608,21.3801,8.09958,1.18819,42.9101,29.4797,13.2805,953.174,742.947,102.846,4836.11,1696.12,210.226,59.9359
M012_LMG_199609,19.4658,8.3044,-2.57192,42.1209,27.7702,11.1614,960.336,749.793,105.534,4875.79,1710.13,210.542,63.4131
M012_LMG_199610,33.6456,8.71394,11.1755,53.9494,42.3595,24.9316,1468.94,1106.25,183.822,8152,2575.19,362.691,129.872
M012_LMG_199611,16.4406,7.80198,-7.45815,34.5487,24.2425,8.63858,1000.74,773.036,114.994,5019.56,1773.78,227.704,80.4452
M012_LMG_199701,15.711,7.90598,-9.18512,37.0889,23.617,7.80506,1158.51,854.258,140.506,5344.3,2012.77,304.251,103.417
M012_LMG_199702,17.0073,8.60526,-6.10285,42.9439,25.6125,8.40199,1156.21,853.132,141.589,5334.96,2009.34,303.074,98.6449
M012_LMG_199703,19.3296,7.97313,-5.51294,42.6403,27.3027,11.3565,1103.36,823.572,133.867,5284.84,1926.93,279.785,91.2272
M012_LMG_199704,25.5596,7.86755,4.78414,49.5999,33.4271,17.692,1051.05,801.644,120.423,5153.45,1852.69,249.406,70.823
M012_LMG_199705,39.3194,8.03875,20.9662,60.5951,47.3582,31.2807,2431.9,2029.18,248.014,16661.2,4461.08,402.727,187.419
M012_LMG_199706,67.0372,8.08706,42.0192,93.0687,75.1243,58.9502,2564.6,2308.7,258.895,19906.2,4873.3,255.905,165.826
M012_LMG_199707,48.6994,7.81678,28.0766,77.3979,56.5162,40.8826,1168.31,908.017,139.721,6335.26,2076.32,260.288,62.3228
M012_LMG_199708,35.1589,8.26164,12.1397,58.8645,43.4205,26.8972,1169.85,910.69,138.996,6144.36,2080.54,259.163,80.1317
M012_LMG_199709,45.1977,7.39617,21.0235,67.9174,52.5939,37.8015,1214.68,962.531,136.537,6366.86,2177.21,252.152,68.6199
M012_LMG_199710,33.4837,8.28025,7.18743,52.6169,41.764,25.2035,1467.9,1137.33,187.071,7839.42,2605.24,330.573,134.454
